Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
Portfolio Cuts as on 31 Mar 25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,, ,,, ,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,,,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,"Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,
214,APJLG0278,Podili_JLG,Prakasam,,,Andhra Pradesh,Urban,2569,5.21316339199999,3.9706536399999903,550,1.242509751999999,0.6109929269999991,0.362233737,0.190826,0.078457088,0,0,0,0,1.242509751999999,0.23834084193615113,0.078457088,0.015049804140111662,
215,APJLG0280,Markapuram_JLG,Prakasam,,,Andhra Pradesh,Urban,2772,6.82715442000002,5.43699938100002,471,1.390155039,0.610677452,0.34278301299999997,0.261569526,0.175125048,0,0,0,0,1.390155039,0.20362144364679477,0.175125048,0.025651250466369194,
216,APJLG0281,Cumbum_JLG,Prakasam,,,Andhra Pradesh,Rural,2022,4.98184655299998,4.61102516699998,127,0.37082138600000003,0.14531986200000002,0.084400126,0.055040547999999995,0.08606085,0,0,0,0,0.37082138600000003,0.07443452584397606,0.08606085,0.017274889759134725,
217,APKL0004,Chimakurthi_KL,Prakasam,,,Andhra Pradesh,Rural,2183,10.6970338,8.945349,213,1.7516848,0.4576206,1.2856393,0.0084249,0,0,0,0,0,1.7516848,0.1637542549412156,0,0,
218,APKL0046,Darsi_KL,Prakasam,,,Andhra Pradesh,Rural,1509,8.6175767,7.599354900000001,157,1.0182218,0.2973322,0.7208896,0,0,0,0,0,0,1.0182218,0.11815639540521873,0,0,
219,APKL0071,Cumbum_KL,Prakasam,,,Andhra Pradesh,Rural,1087,7.8536656,7.151460500000001,105,0.7022051,0.1877232,0.5009862,0.0134957,0,0,0,0,0,0.7022051,0.08941112797061286,0,0,
220,APKL0073,Podili_KL,Prakasam,,,Andhra Pradesh,Urban,2172,11.2731167,9.357034899999999,268,1.9160818,0.8328753,1.0585223,0.0246842,0,0,0,0,0,1.9160818,0.16996912663913077,0,0,
221,APKL0074,Kanigiri_KL,Prakasam,,,Andhra Pradesh,Rural,1016,8.1903118,7.2944388,113,0.895873,0.2187465,0.6518718,0.0252547,0,0,0,0,0,0.895873,0.10938203842251769,0,0,
222,APKL0077,Pamuru_KL,Prakasam,,,Andhra Pradesh,Rural,1200,8.0792511,6.9581035,123,1.1211476,0.3747398,0.744374,0.0020338,0,0,0,0,0,1.1211476,0.13876875296028365,0,0,
223,APKL0105,Komarolu_KL,Prakasam,,,Andhra Pradesh,Rural,1712,11.2647166,10.4130561,171,0.8516604999999999,0.3435765,0.508084,0,0,0,0,0,0,0.8516604999999999,0.07560425443814538,0,0,
224,APKL0113,Ongole_KL,Prakasam,,,Andhra Pradesh,Urban,1462,9.8171703,8.715920200000001,141,1.1012501000000001,0.4336668,0.6472771,0.0203062,0,0,0,0,0,1.1012501000000001,0.112175918961088,0,0,
225,APKL0116,Singarayakonda_KL,Prakasam,,,Andhra Pradesh,Rural,1699,8.1673329,7.1244777,171,1.0428552,0.3763486,0.6536601,0.0128465,0,0,0,0,0,1.0428552,0.12768613851897723,0,0,
226,APKL0123,Tanguturu_KL,Prakasam,,,Andhra Pradesh,Rural,959,4.5396886,3.7908465,115,0.7488421,0.1834856,0.5549502,0.0104063,0,0,0,0,0,0.7488421,0.16495450811317763,0,0,
227,APKL0154,Markapuram_KL,Prakasam,,,Andhra Pradesh,Urban,1176,6.4000679,5.6014270999999995,114,0.7986408,0.1258658,0.5541822,0.1185928,0,0,0,0,0,0.7986408,0.12478630109533682,0,0,
228,APKL0216,Giddalur_KL,Prakasam,,,Andhra Pradesh,Rural,1311,9.6830442,8.5669043,130,1.1161399,0.2876859,0.8193936,0.0090604,0,0,0,0,0,1.1161399,0.11526745896708807,0,0,
229,APMP0230,Ongole_LH,Prakasam,,,Andhra Pradesh,Urban,265,4.43417209,4.0738839559999995,12,0.360288134,0.300801592,0.056733333,0.002753209,0,0,0,0,0,0.360288134,0.08125262770304434,0,0,
230,APMP0232,Podili_LH,Prakasam,,,Andhra Pradesh,Urban,420,8.193064006999998,7.496744118999999,33,0.696319888,0.33790594300000004,0.24396227799999998,0.019342278,0.032925321,0.062184068,0,0,0,0.696319888,0.08498894765195017,0.095109389,0.01160852507910842,
231,APMP0248,Cumbum_LH,Prakasam,,,Andhra Pradesh,Rural,271,5.362319028,5.362319028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
232,APMP0380,Markapuram_LH,Prakasam,,,Andhra Pradesh,Urban,140,6.243155324,6.243155324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
233,APJLG0460,Hindupur_JLG,Sri Sathya Sai,,,Andhra Pradesh,Urban,382,1.384315592,1.384315592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
234,APJLG0468,Bathalapalli_JLG,Sri Sathya Sai,,,Andhra Pradesh,Rural,189,0.705914312,0.705914312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
235,APKL0016,Dharmavaram_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,1588,10.6070609,10.0883878,75,0.5186731,0.2417663,0.2578837,0.0190231,0,0,0,0,0,0.5186731,0.0488988518959102,0,0,
236,APKL0041,Kadiri_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,1732,12.2008004,11.7580805,74,0.44271989999999994,0.3204064,0.11054,0.0117735,0,0,0,0,0,0.44271989999999994,0.03628613578499325,0,0,
237,APKL0068,Hindupur_KL,Sri Sathya Sai,,,Andhra Pradesh,Urban,2486,14.4335415,13.5557086,135,0.8778329,0.2528145,0.5546101,0.0704083,0,0,0,0,0,0.8778329,0.06081895423933204,0,0,
238,APKL0078,Chennekothapalli_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,2301,10.8180155,9.8227114,186,0.9953041,0.6538315,0.3397053,0.0017673,0,0,0,0,0,0.9953041,0.09200431446969179,0,0,
239,APKL0080,Obula Devara Cheruvu_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,2729,9.1741507,8.3997894,209,0.7743613,0.3819662,0.3919889,0.0004062,0,0,0,0,0,0.7743613,0.08440686504092416,0,0,
240,APKL0167,Gorantla_KL ,Sri Sathya Sai,,,Andhra Pradesh,Rural,2024,14.778995,13.6417129,134,1.1372821,0.3553669,0.7739678,0.0079474,0,0,0,0,0,1.1372821,0.07695260063353428,0,0,
241,APKL0238,Hindupur_2_KL,Sri Sathya Sai,,,Andhra Pradesh,Urban,1610,10.0761565,8.9322865,144,1.14387,0.3360916,0.7751575,0.0326209,0,0,0,0,0,1.14387,0.1135224527328451,0,0,
242,APKL0419,Madakasira_KL,Sri Sathya Sai,,,Andhra Pradesh,Rural,371,2.0197839,1.9723585000000001,6,0.0474254,0.0474254,0,0,0,0,0,0,0,0.0474254,0.023480432733422617,0,0,
243,APMP0129,Hindupur_LH,Sri Sathya Sai,,,Andhra Pradesh,Urban,242,1.894022734,1.697807622,24,0.19621511200000002,0.071483151,0.043249501,0.0006096729999999999,0.067872636,0.0012797309999999999,0.01172042,0,0,0.19621511200000002,0.10359702049912144,0.080872787,0.042698952630417585,
244,APMP0354,Kadiri_LH,Sri Sathya Sai,,,Andhra Pradesh,Urban,75,4.598864082,4.598864082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245,APKL0101,Palasa_KL,Srikakulam,,,Andhra Pradesh,Rural,1780,16.3655698,15.6617336,82,0.7038362,0.5007439,0.2030923,0,0,0,0,0,0,0.7038362,0.04300713073858266,0,0,
246,APKL0103,Srikakulam_KL,Srikakulam,,,Andhra Pradesh,Urban,1654,10.9907548,9.6377714,151,1.3529834,0.5966009,0.7381188,0.0182637,0,0,0,0,0,1.3529834,0.12310195474472782,0,0,
247,APKL0107,Kotturu_KL,Srikakulam,,,Andhra Pradesh,Rural,1815,15.0359109,14.4830305,97,0.5528804,0.2918994,0.260981,0,0,0,0,0,0,0.5528804,0.03677066216187807,0,0,
248,APKL0108,Ranasthalam_KL,Srikakulam,,,Andhra Pradesh,Rural,1071,6.2026332,5.995108,27,0.20752520000000002,0.1388398,0.0686854,0,0,0,0,0,0,0.20752520000000002,0.03345759668651695,0,0,
249,APKL0188,Narasannapeta_KL,Srikakulam,,,Andhra Pradesh,Rural,706,6.9486386,6.760296299999999,18,0.1883423,0.156107,0.0322353,0,0,0,0,0,0,0.1883423,0.027104920955307706,0,0,
250,APKL0191,Tekkali_KL,Srikakulam,,,Andhra Pradesh,Rural,891,6.7545519,6.457249,29,0.2973029,0.1629501,0.1006201,0.0337327,0,0,0,0,0,0.2973029,0.044015192184695476,0,0,
251,APKL0214,Sompeta_KL,Srikakulam,,,Andhra Pradesh,Rural,1224,7.765191,7.4062627,61,0.35892830000000003,0.2708159,0.08388,0.0042324,0,0,0,0,0,0.35892830000000003,0.04622272652404816,0,0,
252,APKL0247,Pathapatnam_KL,Srikakulam,,,Andhra Pradesh,Rural,674,8.3710606,8.013524,30,0.3575366,0.2405201,0.1170165,0,0,0,0,0,0,0.3575366,0.042711027560832615,0,0,
253,APJLG0357,Chandragiri_JLG,Tirupati,,,Andhra Pradesh,Rural,1410,4.51303962699999,4.48498378299999,8,0.028055844,0.028055844,0,0,0,0,0,0,0,0.028055844,0.006216618137397104,0,0,
254,APJLG0359,Srikalahasti_JLG,Tirupati,,,Andhra Pradesh,Rural,1383,4.449363438000001,4.251098937000001,56,0.19826450099999998,0.090575031,0.03683781,0.050418849,0.020432811,0,0,0,0,0.19826450099999998,0.04456019468014515,0.020432811,0.00459229983900452,
255,APJLG0450,Naidupeta_JLG,Tirupati,,,Andhra Pradesh,Rural,502,1.630094317,1.592942371,11,0.037151946000000005,0.037151946000000005,0,0,0,0,0,0,0,0.037151946000000005,0.0227912861314515,0,0,
256,APKL0119,Kota_KL,Tirupati,,,Andhra Pradesh,Rural,1845,11.3263465,9.938450699999999,183,1.3878958000000001,0.5811279,0.7520419,0.054726,0,0,0,0,0,1.3878958000000001,0.12253693633688499,0,0,
257,APKL0215,Naidupeta_KL,Tirupati,,,Andhra Pradesh,Rural,1201,8.2475544,6.9845012,119,1.2630531999999999,0.4065619,0.8564913,0,0,0,0,0,0,1.2630531999999999,0.15314275465706534,0,0,
258,APKL0233,Sullurpeta_KL,Tirupati,,,Andhra Pradesh,Urban,1447,11.3313016,10.4856292,107,0.8456724,0.4916664,0.354006,0,0,0,0,0,0,0.8456724,0.07463153217985126,0,0,
259,APKL0300,Venkatagiri_KL,Tirupati,,,Andhra Pradesh,Rural,1484,10.4488729,9.541273,127,0.9075998999999999,0.4430707,0.4631465,0.0013827,0,0,0,0,0,0.9075998999999999,0.08686103359530768,0,0,
260,APKL0368,Chandragiri_KL,Tirupati,,,Andhra Pradesh,Rural,314,3.0154042,2.9736157999999997,7,0.0417884,0.0306967,0.0110917,0,0,0,0,0,0,0.0417884,0.013858307950887647,0,0,
261,APKL0066,Tagarapuvalasa_KL,Visakhapatnam,,,Andhra Pradesh,Rural,1376,6.858131,6.2131372,103,0.6449938,0.2911716,0.3538222,0,0,0,0,0,0,0.6449938,0.0940480431184531,0,0,
262,APKL0132,Sujatha Nagar_KL,Visakhapatnam,,,Andhra Pradesh,Urban,847,5.5899241,5.4065396,32,0.1833845,0.1178567,0.0655278,0,0,0,0,0,0,0.1833845,0.03280625939089227,0,0,
263,APKL0133,Madhurawada_KL,Visakhapatnam,,,Andhra Pradesh,Urban,693,4.1311814,3.9251353,37,0.20604609999999998,0.0881652,0.1108842,0.0069967,0,0,0,0,0,0.20604609999999998,0.04987582970817984,0,0,
264,APKL0134,Akkayyapalem_KL,Visakhapatnam,,,Andhra Pradesh,Urban,474,2.4251849,2.3581731,12,0.0670118,0.0398587,0.0271531,0,0,0,0,0,0,0.0670118,0.02763162511856312,0,0,
265,APKL0175,Gajuwaka_KL,Visakhapatnam,,,Andhra Pradesh,Urban,1328,8.3847495,7.4675209,117,0.9172286000000001,0.3565047,0.5365898,0.0241341,0,0,0,0,0,0.9172286000000001,0.1093924869192574,0,0,
266,APKL0212,Yelamanchili_KL,Visakhapatnam,,,Andhra Pradesh,Rural,1241,9.1909294,8.6889606,58,0.5019688,0.3566197,0.1453491,0,0,0,0,0,0,0.5019688,0.05461567357921387,0,0,
267,APKL0213,Gopalapatnam_KL,Visakhapatnam,,,Andhra Pradesh,Rural,1419,10.1825378,9.9943306,34,0.18820720000000002,0.1004931,0.0877141,0,0,0,0,0,0,0.18820720000000002,0.018483329371976404,0,0,
268,APKL0385,Sabbavaram_KL,Visakhapatnam,,,Andhra Pradesh,Rural,325,2.3237592,2.275894,8,0.0478652,0.0478652,0,0,0,0,0,0,0,0.0478652,0.020598175576884214,0,0,
269,APKL0396,Chodavaram_KL,Visakhapatnam,,,Andhra Pradesh,Rural,290,2.0306673,2.0052186,2,0.0254487,0.0254487,0,0,0,0,0,0,0,0.0254487,0.012532185848464689,0,0,
270,APKL0398,Kancharapalem_KL,Visakhapatnam,,,Andhra Pradesh,Rural,80,0.2851437,0.2851437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
271,APKL0438,Pendurthi_KL,Visakhapatnam,,,Andhra Pradesh,Rural,273,1.9143939,1.9143939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
272,SRJLG0012,Krishnadevipeta_JLG,Visakhapatnam,,,Andhra Pradesh,Rural,1324,1.5861641640000002,1.3883849730000002,115,0.19777919100000002,0.0565592,0.047757355,0.055901737,0.037560899,0,0,0,0,0.19777919100000002,0.12469024044852901,0.037560899,0.023680335145940163,
273,APJLG0274,Kothavalasa_JLG,Vizianagaram,,,Andhra Pradesh,Rural,1320,3.6843451270000003,3.58076878,30,0.10357634700000001,0.063234418,0.017175057,0.006910517999999999,0.016256354,0,0,0,0,0.10357634700000001,0.028112552822742116,0.016256354,0.00441227774262202,
274,APKL0014,Rajam_KL,Vizianagaram,,,Andhra Pradesh,Rural,1057,5.4355918,5.2177445,32,0.2178473,0.1129684,0.1048789,0,0,0,0,0,0,0.2178473,0.040077935948023176,0,0,
275,APKL0053,Bobbili_KL,Vizianagaram,,,Andhra Pradesh,Urban,1454,11.8621219,11.6245468,34,0.2375751,0.2118385,0.0212288,0.0045078,0,0,0,0,0,0.2375751,0.020028044055085962,0,0,
276,APKL0086,Vizianagaram_KL,Vizianagaram,,,Andhra Pradesh,Urban,953,7.4429067,7.1385943,32,0.3043124,0.1184535,0.1858589,0,0,0,0,0,0,0.3043124,0.040886230644272346,0,0,
277,APKL0087,Srungavarapukota_KL,Vizianagaram,,,Andhra Pradesh,Rural,1497,6.9008207,6.2887416,119,0.6120791000000001,0.3920214,0.2183349,0.0017228,0,0,0,0,0,0.6120791000000001,0.08869656619248202,0,0,
278,APKL0329,Kothavalasa_KL,Vizianagaram,,,Andhra Pradesh,Rural,462,1.9890942,1.8612905,22,0.1278037,0.0895126,0.0382911,0,0,0,0,0,0,0.1278037,0.06425221088071142,0,0,
279,APKL0330,Cheepurupalli_KL,Vizianagaram,,,Andhra Pradesh,Rural,871,5.729242899,5.5946571,13,0.134585799,0.124167599,0.0104182,0,0,0,0,0,0,0.134585799,0.02349102689004354,0,0,
280,APKL0415,Ramabhadrapuram_KL,Vizianagaram,,,Andhra Pradesh,Rural,244,1.5602824,1.5602824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
281,APJLG0194,Penugonda_JLG,West Godavari,,,Andhra Pradesh,Rural,2662,5.13989036,4.157794989,425,0.982095371,0.418530207,0.265296908,0.15501278200000002,0.143255474,0,0,0,0,0.982095371,0.1910732140597645,0.143255474,0.027871309301624868,
282,APJLG0195,Veeravasaram_JLG,West Godavari,,,Andhra Pradesh,Rural,2285,4.11819169800001,3.2267252310000103,391,0.8914664670000001,0.32489444100000003,0.265880269,0.17345984,0.127231917,0,0,0,0,0.8914664670000001,0.2164703666983105,0.127231917,0.030895093363864017,
283,APJLG0198,Attili_JLG,West Godavari,,,Andhra Pradesh,Rural,1952,3.2495765420000002,2.7147632230000003,262,0.5348133190000001,0.24459217400000002,0.12286165700000001,0.08661521800000001,0.08074426999999999,0,0,0,0,0.5348133190000001,0.1645793881410903,0.08074426999999999,0.024847628285224122,
284,APJLG0242,Undi_JLG,West Godavari,,,Andhra Pradesh,Rural,3260,6.622316984,5.016811784,671,1.6055052,0.729296164,0.42603585099999997,0.252209512,0.197963673,0,0,0,0,1.6055052,0.2424385911877999,0.197963673,0.029893415473510956,
285,APJLG0322,Devarapalli_JLG,West Godavari,,,Andhra Pradesh,Rural,1910,3.458018011,3.011793211,220,0.4462248,0.209479697,0.098092255,0.076482385,0.062170463,0,0,0,0,0.4462248,0.1290406234382103,0.062170463,0.01797864059765882,
286,APJLG0326,Denduluru_JLG,West Godavari,,,Andhra Pradesh,Rural,1629,3.60500187,2.547335073,426,1.057666797,0.257793132,0.24232112400000003,0.290929561,0.26662297999999995,0,0,0,0,1.057666797,0.29338869580114807,0.26662297999999995,0.0739591793887197,
287,APKL0003,Bhimavaram_KL,West Godavari,,,Andhra Pradesh,Urban,1060,7.2224718,6.216031,112,1.0064408,0.3663356,0.6326907,0.0074145,0,0,0,0,0,1.0064408,0.13934852608216483,0,0,
288,APKL0029,Tadepalligudem_KL,West Godavari,,,Andhra Pradesh,Rural,1811,9.5485627,7.5169425,245,2.0316202,0.5680162,1.3784108,0.0851932,0,0,0,0,0,2.0316202,0.2127671214852053,0,0,
289,APKL0217,Palakollu_KL,West Godavari,,,Andhra Pradesh,Rural,568,2.8061637,2.4345092,55,0.3716545,0.0816355,0.2715153,0.0185037,0,0,0,0,0,0.3716545,0.1324422021423768,0,0,
290,APKL0219,Akividu_KL,West Godavari,,,Andhra Pradesh,Rural,580,2.1441472,1.9740408999999999,32,0.1701063,0.1034547,0.0666516,0,0,0,0,0,0,0.1701063,0.07933517810717473,0,0,
291,APKL0220,Tanuku_KL,West Godavari,,,Andhra Pradesh,Rural,699,3.2603606,2.9754657,48,0.2848949,0.0866697,0.167464,0.0307612,0,0,0,0,0,0.2848949,0.0873814080565199,0,0,
292,APMP0142,Palakollu_LH,West Godavari,,,Andhra Pradesh,Urban,185,2.438517233,2.222068164,23,0.216449069,0.047939149,0.088738854,0.056198261,0.0036093690000000003,0.012097324000000001,0.007866112,0,0,0.216449069,0.08876257508900698,0.023572805000000002,0.009666860123436333,
293,APMP0150,Tadepalligudem_LH,West Godavari,,,Andhra Pradesh,Urban,215,2.30477517,1.991485686,27,0.31328948399999995,0.07347803,0.11309833600000001,0.010303438,0.057622805000000006,0.016500916,0.042285959000000005,0,0,0.31328948399999995,0.1359306053266792,0.11640968000000002,0.05050804152840644,
294,KAJLG0399,Mulbagal_JLG,Kolar,,,Karnataka,Rural,447,1.368453733,1.283846963,28,0.08460677,0.059286565,0.025320205,0,0,0,0,0,0,0.08460677,0.06182654770104676,0,0,
295,KAMP0176,Bangarpet_LH,Kolar,,,Karnataka,Rural,180,4.763596104,4.739585228,10,0.024010875999999997,0.004632558,0.007493336,0.0037630769999999997,0.002117294,0,0.006004611,0,0,0.024010875999999997,0.0050404936681844245,0.008121905,0.0017049944669280466,
296,KAMP0178,Mulbagal_LH,Kolar,,,Karnataka,Rural,267,3.35854985,3.094654653,23,0.263895197,0.008321357000000001,0.11978656000000001,0.07622159499999999,0.017545403,0.007107731,0.034912551,0,0,0.263895197,0.0785741491971602,0.059565685,0.017735536960989277,
297,KAKL0210,Pavagada_KL,Tumkur,,,Karnataka,Rural,1380,9.4721324,8.8203888,62,0.6517436,0.434419,0.2173246,0,0,0,0,0,0,0.6517436,0.06880642842365675,0,0,
298,KAMP0139,Pavagada_LH,Tumkur,,,Karnataka,Rural,222,5.188548851,5.083271668,3,0.105277183,0.002334564,0.002235837,0.100706782,0,0,0,0,0,0.105277183,0.020290294265940985,0,0,
299,KAMP0165,Madhugiri_LH,Tumkur,,,Karnataka,Rural,213,4.978337895,4.960231714,6,0.018106181,0.007081360000000001,0.009466923,0,0,0.001557898,0,0,0,0.018106181,0.003636993185654386,0.001557898,0.0003129353677589215,
300,ORKL0381,Parlakhemundi_KL,Gajapati ,,,Orissa,Rural,281,4.3360192,4.3213162,2,0.014703,0.014703,0,0,0,0,0,0,0,0.014703,0.0033908982690851555,0,0,
301,ORJLG0290,Chatrapur_JLG,Ganjam,,,Orissa,Rural,1908,5.3165218219999995,4.167267084,346,1.149254738,0.12369233999999998,0.271015819,0.384794798,0.369751781,0,0,0,0,1.149254738,0.2161666549066598,0.369751781,0.06954768425287958,
302,ORJLG0296,Digapahandi_JLG,Ganjam,,,Orissa,Rural,1548,4.2160541879999895,3.7153127869999896,158,0.5007414010000001,0.08203513100000001,0.14376850800000002,0.160106186,0.114831576,0,0,0,0,0.5007414010000001,0.11877015300828987,0.114831576,0.027236741009363963,
303,ORJLG0297,Purusottampur_JLG,Ganjam,,,Orissa,Rural,1585,4.515301054000011,3.4482060990000107,313,1.067094955,0.184252085,0.22944198300000002,0.275833978,0.377566909,0,0,0,0,1.067094955,0.23632863949452115,0.377566909,0.08361943190156089,
304,ORJLG0333,Buguda_JLG,Ganjam,,,Orissa,Rural,549,1.775594173,1.437168681,92,0.338425492,0.050118823,0.095954937,0.10421594399999999,0.088135788,0,0,0,0,0.338425492,0.190598447069808,0.088135788,0.049637349198487155,
305,ORJLG0334,Hinjilicut_JLG,Ganjam,,,Orissa,Rural,1176,3.6209359969999997,3.10193546,141,0.5190005369999999,0.059531986,0.143982973,0.155145022,0.160340556,0,0,0,0,0.5190005369999999,0.14333325345435538,0.160340556,0.044281521720584006,
306,ORJLG0335,Surada_JLG,Ganjam,,,Orissa,Rural,1235,3.83880042199999,3.35111064899999,132,0.48768977300000005,0.09584306899999999,0.135015127,0.14878153500000002,0.108050042,0,0,0,0,0.48768977300000005,0.12704223178810553,0.108050042,0.028146824560289756,
307,ORJLG0336,Jagannath Prasad_JLG,Ganjam,,,Orissa,Rural,794,2.36658021599999,1.7916448779999898,170,0.574935338,0.11604751899999999,0.1555835,0.10877405700000001,0.194530262,0,0,0,0,0.574935338,0.24293929870324008,0.194530262,0.08219888795013947,
308,ORJLG0358,Konisi_JLG,Ganjam,,,Orissa,Rural,950,2.856309001,2.586650698,73,0.26965830300000004,0.049320952,0.10295865,0.069725226,0.047653475,0,0,0,0,0.26965830300000004,0.09440795897978548,0.047653475,0.016683585348544718,
309,ORJLG0363,Patrapur_JLG,Ganjam,,,Orissa,Rural,586,1.8041647579999998,1.7136545639999998,25,0.09051019399999999,0.006726965,0.038155681,0.016062213,0.029565334999999998,0,0,0,0,0.09051019399999999,0.05016736614472768,0.029565334999999998,0.016387269992334037,
310,ORJLG0364,Bhanjanagar_JLG,Ganjam,,,Orissa,Rural,242,0.641089905,0.562452975,29,0.07863693,0.008524819999999999,0.022168153,0.020457103,0.027486853999999998,0,0,0,0,0.07863693,0.12266131378250293,0.027486853999999998,0.04287519392463371,
311,ORJLG0378,Keshpur_JLG,Ganjam,,,Orissa,Rural,718,1.973327691,1.766857856,61,0.206469835,0.037433482000000004,0.071886174,0.057618577000000004,0.039531602,0,0,0,0,0.206469835,0.10463028312108148,0.039531602,0.020032963698982522,
312,ORJLG0318,Tangi_JLG,Khordha ,,,Orissa,Rural,1328,4.176586697,3.2196216890000002,266,0.9569650079999998,0.1672388,0.241893529,0.20953434399999998,0.338298335,0,0,0,0,0.9569650079999998,0.22912609684060384,0.338298335,0.08099875796736035,
313,ORJLG0371,Nirakarpur_JLG,Khordha ,,,Orissa,Rural,739,2.1747383350000002,1.8479501460000003,95,0.32678818899999995,0.064596089,0.08835553,0.086588444,0.087248126,0,0,0,0,0.32678818899999995,0.15026552102416493,0.087248126,0.04011890745467545,
314,PUJLG0264,Yanam_JLG,Yanam,,,Pondicherry,Urban,3181,7.03642563999999,7.03251068599999,2,0.003914954,0,0,0,0.003914954,0,0,0,0,0.003914954,0.0005563839085777656,0.003914954,0.0005563839085777656,
315,PUKL0382,Yanam_KL,Yanam,,,Pondicherry,Urban,305,2.0075097,1.9439975,5,0.0635122,0.0635122,0,0,0,0,0,0,0,0.0635122,0.03163730665909111,0,0,
316,PUMP0149,Yanam_LH,Yanam,,,Pondicherry,Urban,260,4.586201979999999,4.498732102999999,15,0.087469877,0.027417225,0.036144835,0.00630985,0.005963955,0.004853945,0.006780067,0,0,0.087469877,0.01907239964167475,0.017597967,0.0038371548127934833,
317,TNKL0062,Vellore_KL,Vellore,,,Tamil Nadu,Urban,561,3.5172152,3.2301583999999997,49,0.2870568,0.0816951,0.2014011,0.0039606,0,0,0,0,0,0.2870568,0.08161479570542059,0,0,
318,TNMP0166,Vellore_LH,Vellore,,,Tamil Nadu,Urban,47,0.35036409,0.29308832900000004,7,0.057275760999999994,0,0.023771729999999998,0.027494485,0,0.006009546,0,0,0,0.057275760999999994,0.16347497541771472,0.006009546,0.01715228863779961,
319,TSJLG0282,Aswaraopeta_JLG,Bhadradri Kothagudem,,,Telangana,Rural,3364,8.517442842,7.793652234,258,0.7237906080000001,0.505068744,0.156483248,0.039359849,0.022878767,0,0,0,0,0.7237906080000001,0.08497745408175175,0.022878767,0.002686107488409959,
320,TSJLG0284,Kothagudem_JLG,Bhadradri Kothagudem,,,Telangana,Urban,4052,11.195554346,10.383812096,259,0.81174225,0.45220167099999997,0.184101855,0.090837115,0.084601609,0,0,0,0,0.81174225,0.07250576656706803,0.084601609,0.0075567146016514005,
321,TSKL0321,Kothagudem_KL,Bhadradri Kothagudem,,,Telangana,Rural,579,5.018297,4.458912,49,0.559385,0.3424293,0.2169557,0,0,0,0,0,0,0.559385,0.11146909001201007,0,0,
322,TSKL0343,Manuguru_KL,Bhadradri Kothagudem,,,Telangana,Rural,1188,8.2902835,7.6455022999999995,82,0.6447812,0.2813937,0.3576586,0.0057289,0,0,0,0,0,0.6447812,0.07777553083679227,0,0,
323,TSKL0344,Palwancha_KL,Bhadradri Kothagudem,,,Telangana,Rural,528,5.7583731,5.6623547,11,0.0960184,0.0486342,0.0473842,0,0,0,0,0,0,0.0960184,0.016674570808897397,0,0,
324,TSKL0347,Bhadrachalam_KL,Bhadradri Kothagudem,,,Telangana,Urban,848,7.2660007,6.826707900000001,52,0.43929280000000004,0.2935517,0.1457411,0,0,0,0,0,0,0.43929280000000004,0.06045867845842624,0,0,
325,TSKL0422,Hanamkonda_KL,Hanamkonda,,,Telangana,Urban,272,3.3139758,3.2863905,2,0.0275853,0.0275853,0,0,0,0,0,0,0,0.0275853,0.00832392922120916,0,0,
326,TSKL0435,Kazipet_KL,Hanamkonda,,,Telangana,Urban,418,5.3590964,5.165162400000001,15,0.193934,0.1740768,0.0198572,0,0,0,0,0,0,0.193934,0.03618781703572266,0,0,
