Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
Portfolio Cuts as on 30 Jun 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch Name,District,State,Branch Classification Rural / Urban,Number of Active Loans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days
240,APMP0162,Tenali_LH,Guntur,Andhra Pradesh,Rural,399,3.5001970049999995,3.4794902159999994,4,0,0,0.020706789,0.015011475,0.005695314,0,0,0,0,0,0,0.020706789,0.005915892439888538,0,0
241,APKL0031,Tuni_KL,Kakinada,Andhra Pradesh,Rural,1100,7.452362,7.452362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,APMP0151,Tuni_LH,Kakinada,Andhra Pradesh,Rural,309,5.541126854,5.474253271,7,0,0,0.066873583,0.007772908,0.037259628,0,0.021841047,0,0,0,0,0.066873583,0.012068589072586499,0.021841047,0.0039416255168808305
243,APKL0207,Vetapalem_KL,Bapatla,Andhra Pradesh,Rural,1668,7.7857277,7.7857277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,APKL0086,Vizianagaram_KL,Vizianagaram,Andhra Pradesh,Urban,645,4.7309189,4.7124676,2,0,0,0.0184513,0,0.0184513,0,0,0,0,0,0,0.0184513,0.0039001514061042138,0,0
245,APJLG0186,Vuyyuru_JLG,Krishna,Andhra Pradesh,Rural,3846,11.162874331,11.150555658,5,0,0,0.012318672999999999,0.006794450999999999,0.0055242220000000005,0,0,0,0,0,0,0.012318672999999999,0.0011035395216974068,0,0
246,PUJLG0264,Yanam_JLG,Yanam,Pondicherry,Rural,2318,9.429537353,9.429537353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,APKL0212,Yelamanchili_KL,Visakhapatnam,Andhra Pradesh,Rural,726,4.5883512,4.5883512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,APKL0125,Yeleswaram_KL,Kakinada,Andhra Pradesh,Rural,1219,6.4016131,6.4016131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,APJLG0293,Venkatagirikota_JLG,Chittoor,Andhra Pradesh,Rural,1264,6.20978097599998,6.20978097599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,APKL0089,Vissannapeta_KL,NTR,Andhra Pradesh,Rural,998,4.5055369,4.5055369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,APJLG0197,Unguturu_JLG,Eluru,Andhra Pradesh,Rural,2085,6.8732167240000095,6.860171826000009,6,0,0,0.013044898,0.013044898,0,0,0,0,0,0,0,0.013044898,0.0018979320053228662,0,0
252,APKL0211,Veeraghattam_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,459,2.8313051,2.8313051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,APJLG0195,Veeravasaram_JLG,West Godavari,Andhra Pradesh,Rural,2103,7.490067390000001,7.392879538000001,27,0,0,0.097187852,0.06994713100000001,0.010940172,0.008581302,0.003702439,0.004016808,0,0,0,0.097187852,0.012975564429467703,0.007719247,0.0010305978034731674
254,APMP0163,Venkatagirikota_LH,Chittoor,Andhra Pradesh,Rural,354,4.721991151,4.703455326,2,0,0,0.018535825,0.018535825,0,0,0,0,0,0,0,0.018535825,0.003925425611201024,0,0
255,APKL0027,Vinukonda_KL,Palnadu,Andhra Pradesh,Rural,2328,14.7849904,14.7849904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,PUMP0149,Yanam_LH,Yanam,Pondicherry,Urban,354,4.698776367,4.543277842,14,0,0,0.155498525,0.080341472,0.030328309,0.038242459,0.006586285000000001,0,0,0,0,0.155498525,0.03309340833755837,0.006586285000000001,0.0014017021636220383
257,TSKL0310,Madhira_KL,Khammam,Telangana,Urban,471,3.9731218,3.9731218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,TSKL0311,Maripeda_KL,Mahabubabad,Telangana,Urban,727,4.8253694,4.8253694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,TSKL0306,Wyra_KL,Khammam,Telangana,Urban,627,4.2702539,4.2702539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,TSKL0307,Suryapet_KL,Nalgonda,Telangana,Urban,522,4.1806973,4.1806973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,APJLG0331,Perecherla_JLG,Guntur,Andhra Pradesh,Rural,1277,5.09660191499999,5.0903623269999905,2,0,0,0.006239588000000001,0.002750484,0,0,0.0034891040000000003,0,0,0,0,0.006239588000000001,0.0012242643439810451,0.0034891040000000003,0.0006845941782761362
262,TSKL0308,Sathupalli_KL,Khammam,Telangana,Urban,862,6.6790199,6.6790199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,APJLG0326,Denduluru_JLG,West Godavari,Andhra Pradesh,Rural,1657,6.30126873399998,6.19603424399998,27,0,0,0.10523449,0.094619966,0.010614524,0,0,0,0,0,0,0.10523449,0.016700524044020296,0,0
264,APJLG0322,Devarapalli_JLG,West Godavari,Andhra Pradesh,Rural,1565,5.504348247999999,5.495973543999999,5,0,0,0.008374704,0.008374704,0,0,0,0,0,0,0,0.008374704,0.0015214705942784312,0,0
265,TSKL0299,Khammam_KL,Khammam,Telangana,Urban,718,6.1242503,6.1242503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,APJLG0324,Nallajerla_JLG,East Godavari,Andhra Pradesh,Rural,1609,6.154167394,6.154167394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,APJLG0355,Rompicherla_JLG,Palnadu,Andhra Pradesh,Rural,363,1.691399704,1.691399704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,APMP0146,Kakinada_LH,Kakinada,Andhra Pradesh,Urban,186,2.08794312,1.9500953019999998,13,0,0,0.13784781799999998,0.015675208,0.029643819000000002,0.009158983,0.0232151,0.060154707999999994,0,0,0,0.13784781799999998,0.06602086842289075,0.08336980799999999,0.0399291566908202
269,APKL0219,Akividu_KL,West Godavari,Andhra Pradesh,Rural,316,1.1855152,1.1855152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,APMP0380,Markapuram_LH,Prakasam,Andhra Pradesh,Urban,75,1.9456194079999998,1.9456194079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,APJLG0357,Chandragiri_JLG,Tirupati,Andhra Pradesh,Rural,699,3.6269234189999997,3.6216354189999995,1,0,0,0.005288,0,0.005288,0,0,0,0,0,0,0.005288,0.0014579850162532478,0,0
272,ORJLG0335,Surada_JLG,Ganjam,Orissa,Rural,910,4.60450570199998,4.60450570199998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,APJLG0356,Piler_JLG,Annamayya,Andhra Pradesh,Rural,902,4.627906989,4.627906989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,TSKL0309,Kodad_KL,Suryapet,Telangana,Rural,488,3.0518938,3.0518938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,APJLG0348,Puttur_JLG,Chittoor,Andhra Pradesh,Rural,819,4.24435371799999,4.24435371799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,APKL0300,Venkatagiri_KL,Tirupati,Andhra Pradesh,Rural,556,4.0391556,4.0391556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,ORJLG0358,Konisi_JLG,Ganjam,Orissa,Rural,622,3.166764605,3.166764605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,APJLG0349,Narsipatnam_JLG,Anakapalle,Andhra Pradesh,Rural,429,1.92169562,1.92169562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,APKL0289,Podalakur_KL,Nellore,Andhra Pradesh,Rural,217,1.5534906,1.5534906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,APKL0330,Cheepurupalli_KL,Vizianagaram,Andhra Pradesh,Rural,165,1.0376007,1.0376007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,APKL0314,Devarapalli_KL,East Godavari,Andhra Pradesh,Rural,148,1.2410701,1.2410701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,APMP0354,Kadiri_LH,Sri Sathya Sai,Andhra Pradesh,Rural,12,0.735392915,0.735392915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,APKL0315,Rajampet_KL,Kadapa,Andhra Pradesh,Rural,351,4.1028745,4.1028745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,APJLG0373,Guduru_JLG,Krishna,Andhra Pradesh,Rural,391,2.0454133239999996,2.0454133239999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,ORJLG0363,Patrapur_JLG,Ganjam,Orissa,Rural,416,2.03427611,2.03427611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,APMP0376,Proddatur_LH,Kadapa,Andhra Pradesh,Rural,10,0.588327807,0.588327807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,APKL0329,Kothavalasa_KL,Vizianagaram,Andhra Pradesh,Rural,130,0.5025347,0.5025347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,APMP0375,Narasaraopet_LH,Palnadu,Andhra Pradesh,Rural,14,1.0504374269999999,1.0504374269999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,APKL0316,Jaggampeta_KL,East Godavari,Andhra Pradesh,Rural,117,0.4742732,0.4742732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,TSKL0321,Kothagudem_KL,Bhadradri Kothagudem,Telangana,Rural,116,1.0070575,1.0070575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,APJLG0359,Srikalahasti_JLG,Tirupati,Andhra Pradesh,Rural,383,2.025304,2.025304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,ORJLG0371,Nirakarpur_JLG,Khordha ,Orissa,Rural,247,1.232384,1.232384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,APKL0339,Narpala_KL,Anantapur,Andhra Pradesh,Rural,210,0.9171032,0.9171032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,ORJLG0378,Keshpur_JLG,Ganjam,Orissa,Rural,228,1.1445552,1.1445552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,APMP0388,Rajahmundry_LH,East Godavari,Andhra Pradesh,Urban,72,2.686564611,2.686564611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,TSKL0320,Yellandu_KL,Khammam,Telangana,Rural,220,1.7014246,1.7014246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,TSKL0343,Manuguru_KL,Bhadradri Kothagudem,Telangana,Rural,214,1.3227664,1.3227664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,TSKL0347,Bhadrachalam_KL,Bhadradri Kothagudem,Telangana,Urban,97,1.4550422,1.4550422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,APKL0340,Malkipuram_KL,East Godavari,Andhra Pradesh,Rural,41,0.1873189,0.1873189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,APMP0387,Annavaram_LH,Kakinada,Andhra Pradesh,Rural,195,7.910090002,7.700964072,6,0,0,0.20912593000000002,0.13224418500000001,0.076881745,0,0,0,0,0,0,0.20912593000000002,0.026437869853203223,0,0
,,,,,Total,380303,1929.3429480653988,1920.2210949833989,2267,0,0,9.121853081999996,4.7013283150000005,1.9641806929999999,0.9742919249999998,0.5433651970000002,0.45615610799999995,0.19579050599999998,0.275974574,0.010765764,9.121853081999996,0.004727958339986528,1.4820521489999998,0.0007681641827784382
,,,,,,,,,,,,,,,,,,,,,,,,
KL denotes Gold Loan; JLG - Joint Liability Group Lending and LH - LAP & HL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Districtwise break-up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,District,State,Number of ActiveLoans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,,
1,Visakhapatnam,Andhra Pradesh,6951,36.774044548999996,36.771626108999996,1,0,0,0.00241844,0.00241844,0,0,0,0,0,0,0,0.00241844,6.57648629532039e-05,0,0,,,
2,Bapatla,Andhra Pradesh,25975,113.69743078199988,113.15057608299989,177,0,0,0.5468546989999999,0.297195281,0.073719858,0.042167453,0.014631360000000003,0.042829057,0.015434161000000002,0.060877529,0,0.5468546989999999,0.004809736642585382,0.133772107,0.0011765622677656694,,,
3,Palnadu,Andhra Pradesh,20370,87.41805116700007,87.08454148800007,124,0,0,0.333509679,0.252242287,0.054750172,0.023017004,0.0035002160000000004,0,0,0,0,0.333509679,0.003815112262830888,0.0035002160000000004,4.003996832774644e-05,,,
4,Anantapur,Andhra Pradesh,14729,111.83427957999999,111.72186728899999,23,0,0,0.112412291,0.036666499,0.011793919,0.009730957,0.005070161,0.019687211,0.017206675,0.012256869,0,0.112412291,0.0010051684637498517,0.05422091600000001,0.00048483270249184555,,,
5,Kakinada,Andhra Pradesh,20465,104.4489309589999,103.4957055609999,111,0,0,0.953225398,0.24597518899999998,0.430265449,0.119393083,0.056450269,0.060154707999999994,0,0.0409867,0,0.953225398,0.00912623412463816,0.15759167699999999,0.0015087916702743525,,,
6,Anakapalle,Andhra Pradesh,5420,30.298403640000018,30.205171550000017,19,0,0,0.09323208999999999,0.041347644999999995,0.024620794999999997,0.016808951,0,0.005288,0.005166698999999999,0,0,0.09323208999999999,0.003077128785653736,0.010454699,0.00034505775037592027,,,
7,Nandyal,Andhra Pradesh,5287,38.226171279,38.213178279,2,0,0,0.012993,0,0.012993,0,0,0,0,0,0,0.012993,0.00033989802183348293,0,0,,,
8,West Godavari,Andhra Pradesh,18488,83.30967172799997,82.70224283099996,104,0,0,0.607428897,0.344767235,0.069495192,0.017447527,0.027164199,0.130985121,0.008497764,0.009071859,0,0.607428897,0.007291217026796255,0.175718943,0.0021092262081371486,,,
9,Chittoor,Andhra Pradesh,16898,91.71289998499982,91.07023925999982,93,0,0,0.642660725,0.241327357,0.184169796,0.10691855,0.048416627999999996,0.016868335,0.024369470999999997,0.020590588,0,0.642660725,0.007007310041500279,0.110245022,0.0012020666887431453,,,
10,East Godavari,Andhra Pradesh,33364,127.07553104799993,126.58723895999994,195,0,0,0.48829208799999996,0.24177696499999995,0.13166065799999999,0.041014591,0.031918429,0.0024197349999999997,0.010791206,0.017944739999999997,0.010765764,0.48829208799999996,0.003842534309894472,0.07383987399999999,0.0005810707489556635,,,
11,Sri Sathya Sai,Andhra Pradesh,11721,67.65874374100001,67.46174811200001,28,0,0,0.196995629,0.09564009899999999,0.018060114999999998,0.014094935999999999,0.033697163,0.016911479000000004,0,0.018591837,0,0.196995629,0.002911606366120335,0.06920047900000001,0.0010227869329779728,,,
12,Suryapet,Telangana,3571,12.76383496099999,12.47224608699999,116,0,0,0.29158887400000005,0.145240316,0.047551795,0.063250055,0.023176821,0.0058927400000000005,0.006477147,0,0,0.29158887400000005,0.022844926692561635,0.035546708,0.0027849551571775474,,,
13,NTR,Andhra Pradesh,15163,56.754770578999874,55.85213636299987,252,0,0,0.9026342159999999,0.6926497149999999,0.10430975,0.058240623000000005,0.043225261,0,0.004208867,0,0,0.9026342159999999,0.015904111791687662,0.047434128,0.0008357734075230558,,,
14,Kadapa,Andhra Pradesh,9541,68.377954907,68.362745207,4,0,0,0.0152097,0,0.0152097,0,0,0,0,0,0,0.0152097,0.00022243572538381006,0,0,,,
15,Nellore,Andhra Pradesh,4914,34.418211312,34.418211312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
16,Prakasam,Andhra Pradesh,22616,123.530613081,123.521644292,4,0,0,0.008968789,0.0033260349999999998,0.0021941,0.003448654,0,0,0,0,0,0.008968789,7.260377631348024e-05,0,0,,,
17,Krishna,Andhra Pradesh,23496,93.08796391099997,92.14172231099998,319,0,0,0.9462416,0.548592084,0.18812056,0.08451160099999999,0.021672531000000002,0.045973857,0.026074635999999998,0.031296331,0,0.9462416,0.010165026285295998,0.125017355,0.0013430023576359157,,,
18,Vizianagaram,Andhra Pradesh,4939,28.726048084999988,28.70759678499999,2,0,0,0.0184513,0,0.0184513,0,0,0,0,0,0,0.0184513,0.0006423194706561394,0,0,,,
19,Srikakulam,Andhra Pradesh,7086,52.6963334,52.682716,2,0,0,0.0136174,0,0.0136174,0,0,0,0,0,0,0.0136174,0.0002584126659559961,0,0,,,
20,Khammam,Telangana,17290,72.32682218899983,71.48556202399983,246,0,0,0.841260165,0.628542249,0.18772325799999998,0.014268328,0.010726330000000001,0,0,0,0,0.841260165,0.01163137186923093,0.010726330000000001,0.0001483036261702559,,,
21,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,5049,30.951096756000002,30.822616159000003,21,0,0,0.128480597,0.040525444,0.044079178,0.006982416,0.007854917999999999,0,0,0.029038640999999997,0,0.128480597,0.004151083821451125,0.03689355899999999,0.0011919952074993278,,,
22,Bhadradri Kothagudem,Telangana,6585,31.738409147,31.738409147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
23,Annamayya,Andhra Pradesh,10223,59.59587218489997,59.083082112899966,73,0,0,0.512790072,0.116018715,0.148822953,0.109856844,0.040302558,0.04439853,0.049902994,0.003487478,0,0.512790072,0.008604456201413353,0.13809156,0.0023171329647053776,,,
24,Hyderabad,Telangana,1043,11.023144628,11.023144628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
25,Eluru,Andhra Pradesh,20168,87.82978217799993,87.44420759199993,113,0,0,0.38557458599999994,0.31935211899999993,0.021869325000000002,0.015206945000000001,0.009469624000000001,0.003356472,0.016320101,0,0,0.38557458599999994,0.004390020975101321,0.029146197000000002,0.00033184867680681435,,,
26,Ganjam,Orissa,10064,47.47765161599994,47.21418294699994,52,0,0,0.26346866900000004,0.048725557,0,0.10898311200000001,0.10576,0,0,0,0,0.26346866900000004,0.005549319733228155,0.10576,0.002227574372367629,,,
27,Guntur,Andhra Pradesh,15518,70.3211324395,69.9694947425,131,0,0,0.35163769699999997,0.219877293,0.071749922,0.024922277,0.025885698,0.0025655549999999997,0.006636952000000001,0,0,0.35163769699999997,0.00500045555015098,0.035088205,0.0004989709889866712,,,
28,Kolar,Karnataka,638,7.810951999,7.646899042,23,0,0,0.164052957,0.049284866000000004,0.023017058,0.028796035999999997,0.018647682,0.028064807,0,0.016242508000000003,0,0.164052957,0.02100294010525259,0.062954997,0.008059836625299943,,,
29,Tirupati,Andhra Pradesh,5501,35.275848619,35.256437519,3,0,0,0.0194111,0,0.0194111,0,0,0,0,0,0,0.0194111,0.0005502659967064534,0,0,,,
30,Kurnool,Andhra Pradesh,2336,19.0556094,19.0556094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
31,Tumkur,Karnataka,1292,11.615648926,11.568158589000001,8,0,0,0.047490336999999994,0.00609517,0.016196031,0.015275364999999999,0.0052199379999999995,0,0.004703833,0,0,0.047490336999999994,0.004088479025368918,0.009923771,0.0008543449499224301,,,
32,Vellore,Tamil Nadu,789,4.678102752,4.6434096910000004,6,0,0,0.034693061000000004,0.003400283,0,0.011714158,0.003989126,0,0,0.015589494,0,0.034693061000000004,0.007416053652341838,0.01957862,0.004185162455362845,,,
33,Ambedkar konaseem,Andhra Pradesh,1935,8.129474521999981,8.129474521999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
34,Parvathipuram Manyam,Andhra Pradesh,4326,27.6862833,27.6862833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
35,Rangareddi,Telangana,802,9.067673801,9.0369133,1,0,0,0.030760501000000003,0,0,0,0,0.030760501000000003,0,0,0,0.030760501000000003,0.003392325493293294,0.030760501000000003,0.003392325493293294,,,
36,Khordha ,Orissa,1829,8.815174493999981,8.815174493999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
37,Yanam,Pondicherry,2672,14.128313720000001,13.972815195,14,0,0,0.155498525,0.080341472,0.030328309,0.038242459,0.006586285000000001,0,0,0,0,0.155498525,0.011006163090778252,0.006586285000000001,0.0004661762989221052,,,
38,Mahabubabad,Telangana,727,4.8253694,4.8253694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
39,Nalgonda,Telangana,522,4.1806973,4.1806973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,Total,380303,1929.3429480653995,1920.2210949833996,2267,0,0,9.121853081999998,4.701328315,1.9641806929999996,0.9742919250000001,0.543365197,0.456156108,0.195790506,0.275974574,0.010765764,9.121853082,0.004727958339986528,1.4820521490000005,0.0007681641827784383,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
State wise Break-up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,State,Number of ActiveLoans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,,,
1,Andhra Pradesh,332479,1688.8911531323993,1681.5981131393992,1801,0,0,7.293039993,3.739698402,1.6593642419999999,0.693762412,0.36925901499999997,0.39143806,0.184609526,0.24414257199999997,0.010765764,7.293039993,0.004318241574937226,1.200214937,0.0007106526283674067,,,,
2,Karnataka,1930,19.426600925000002,19.215057631000004,31,0,0,0.211543294,0.055380036,0.039213089,0.044071400999999996,0.02386762,0.028064807,0.004703833,0.016242508000000003,0,0.211543294,0.010889362210955078,0.07287876800000001,0.0037514935464707396,,,,
3,Orissa,11893,56.29282610999992,56.029357440999924,52,0,0,0.26346866900000004,0.048725557,0,0.10898311200000001,0.10576,0,0,0,0,0.26346866900000004,0.004680324069805356,0.10576,0.0018787473876926686,,,,
4,Pondicherry,2672,14.128313720000001,13.972815195,14,0,0,0.155498525,0.080341472,0.030328309,0.038242459,0.006586285000000001,0,0,0,0,0.155498525,0.011006163090778252,0.006586285000000001,0.0004661762989221052,,,,
5,Tamil Nadu,789,4.678102752,4.6434096910000004,6,0,0,0.034693061000000004,0.003400283,0,0.011714158,0.003989126,0,0,0.015589494,0,0.034693061000000004,0.007416053652341838,0.01957862,0.004185162455362845,,,,
6,Telangana,30540,145.9259514259998,144.7623418859998,363,0,0,1.16360954,0.773782565,0.23527505299999998,0.077518383,0.033903151,0.036653241,0.006477147,0,0,1.16360954,0.007973972611650748,0.077033539,0.0005278947181582318,,,,
,Total,380303,1929.342948065399,1920.221094983399,2267,0,0,9.121853082,4.7013283150000005,1.9641806929999999,0.974291925,0.543365197,0.456156108,0.19579050599999998,0.275974574,0.010765764,9.121853082,0.0047279583399865285,1.4820521490000003,0.0007681641827784383,,,,
"AP has  over 80% of the total portfolio,  AP has higher PAR compared to other states",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Tenorwise break-up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Original Tenor,Number of Loans,"Total Principal Outstanding 
(In Crs)",Principal without overdues (In Crs),No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30,31-60,61-90,91-120,121-150,151-180,181-365,>365,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,,,
1,Upto 1 Year,178433,1080.0925267009002,1079.9482296719002,85,0,0,0.144297029,0.038938898,0.1011148,0,0,0,0.004083331,0.00016,0,0.144297029,0.00013359691455393138,0.004243331,3.92867360443747e-06,,,,
2,1 to 2 years,199422,728.5952879974981,720.9272557994981,2147,0,0,7.668032198000001,4.290375237,1.343439091,0.875780577,0.5201500969999999,0.25938045,0.191707175,0.184363932,0.002835639,7.668032198000001,0.010524405420017391,1.1584372929999998,0.0015899599024087811,,,,
3,2 to 3 years,179,2.8403742050000003,2.813825119,3,0,0,0.026549086,0.015584872,0,0,0,0,0,0.003034089,0.007930125,0.026549086,0.009347038130843748,0.010964214,0.003860130112679994,,,,
4,3 to 5 years,1306,49.807542841,48.906606011,25,0,0,0.90093683,0.320957404,0.44164452400000004,0.038242459,0,0.065280212,0,0.034812231,0,0.90093683,0.018088361292506426,0.100092443,0.00200958403668946,,,,
5,Above 5 Years,963,68.007216321,67.625178382,7,0,0,0.38203793899999994,0.035471904,0.077982278,0.060268889,0.0232151,0.131495446,0,0.053604321999999996,0,0.38203793899999994,0.005617608831344419,0.208314868,0.0030631288746878803,,,,
,Total,380303,1929.342948065398,1920.2210949833984,2267,0,0,9.121853082000001,4.701328315,1.9641806929999999,0.9742919250000001,0.543365197,0.45615610799999995,0.195790506,0.275974574,0.010765764,9.121853082,0.004727958339986531,1.4820521489999998,0.0007681641827784384,,,,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ticket Sizewise break-up,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
SN,Loan Ticket Size Bucket,Number of Loans,"Total Principal Outstanding 
(In Crs)",Principal without overdues (In Crs),No of loans in arrears,No of loans written off,"Write offs in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30,31-60,61-90,91-120,121-150,151-180,181-365,>365,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,,,
1,<50000,171138,276.5374875439,275.0570704279,705,0,0,1.4804171160000001,0.925682325,0.29285046200000003,0.15586718,0.064222314,0.011702072,0.025182032,0.004910731,0,1.4804171160000001,0.005353404810134415,0.106017149,0.0003833735163416855,,,,
