Keertana Finserv Private Limited ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
Portfolio Cuts as on 30 Apr 2024,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Branchwise Break-up ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,Branch Code,Branch,District,State,Branch Classification Rural / Urban,Number of ActiveLoans,"Principal Outstanding of Active Loans
(In Crs)",Standard Portfolio with 0 DPD,No of loans in arrears,No of loans written off,"Written off value in the quarter 
(In Crs)","Total PAR 
(In Crs)",1-30 DPD Loans Outstanding ,31-60 DPD Loans Oustatnding,61-90 DPD Loans Oustatnding,91 to 120 DPD Loans Oustatnding,121-150 DPD Loans Outstanding,151-180 DPD Loans Outstanding,181-365 DPD Loans Outstanding,>365 DPD Loans Ousttanding,PAR >0 days,% of  PAR >0 days,PAR >90days,% of PAR >90 days,,
135,APKL0120,Pamidi_KL,Anantapur,Andhra Pradesh,Rural,895,5.8688052,5.8688052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
136,APKL0247,Pathapatnam_KL,Srikakulam,Andhra Pradesh,Rural,256,2.7484802,2.7484802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
137,APKL0170,Pattikonda_KL,Kurnool,Andhra Pradesh,Rural,1041,8.6937712,8.6937712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
138,KAKL0210,Pavagada_KL,Tumkur,Karnataka,Rural,572,4.4905128,4.4905128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
139,APJLG0229,Pedanandipadu_JLG,Guntur,Andhra Pradesh,Rural,3592,9.88162902570007,9.83787188470007,15,0,0,0.043757141,0.021667370999999998,0.009282863,0.006169955,0.006636952000000001,0,0,0,0,0.043757141,0.004428130309911123,0.006636952000000001,0.0006716455336198782,,
140,APJLG0241,Pithapuram_JLG,Kakinada,Andhra Pradesh,Rural,3995,11.914732729,11.839450877,21,0,0,0.075281852,0.075281852,0,0,0,0,0,0,0,0.075281852,0.006318383610634158,0,0,,
141,APJLG0278,Podili_JLG,Prakasam,Andhra Pradesh,Rural,1968,7.9228174870000005,7.915663887000001,2,0,0,0.0071535999999999995,0.003602446,0,0.003551154,0,0,0,0,0,0.0071535999999999995,0.0009029111186440737,0,0,,
142,APKL0073,Podili_KL,Prakasam,Andhra Pradesh,Rural,1505,6.8792623,6.8792623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
143,APMP0232,Podili_LH,Prakasam,Andhra Pradesh,Rural,395,5.956134228,5.956134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
144,APJLG0226,Ponnur_JLG,Guntur,Andhra Pradesh,Rural,2288,5.94680817099998,5.92345885099998,9,0,0,0.023349320000000003,0.011787,0.006893501,0.002103264,0.0025655549999999997,0,0,0,0,0.023349320000000003,0.003926361726928501,0.0025655549999999997,0.0004314171444962872,,
145,APKL0054,Ponnur_KL,Guntur,Andhra Pradesh,Rural,942,5.440709,5.440709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
146,APMP0161,Ponnur_LH,Guntur,Andhra Pradesh,Rural,316,3.5525348909999996,3.5525348909999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
147,APJLG0291,Madanapalle_JLG,Annamayya,Andhra Pradesh,Rural,1831,8.757624512000001,8.757624512000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
148,APKL0010,Madanapalle_KL,Annamayya,Andhra Pradesh,Rural,1095,9.5265934,9.5265934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
149,KAMP0165,Madhugiri_LH,Tumkur,Karnataka,Rural,273,2.483802716,2.474574826,1,0,0,0.009227889999999999,0.009227889999999999,0,0,0,0,0,0,0,0.009227889999999999,0.0037152266323554495,0,0,,
150,APJLG0280,Markapuram_JLG,Prakasam,Andhra Pradesh,Rural,2095,9.74273249100001,9.74273249100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
151,APKL0154,Markapuram_KL,Prakasam,Andhra Pradesh,Rural,953,5.2101063,5.2101063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
152,KAMP0178,Mulbagal_LH,Kolar,Karnataka,Rural,377,3.555252852,3.4766844470000002,11,0,0,0.07856840500000001,0.00909657,0.021708097,0.027032019,0.011852019,0.0088797,0,0,0,0.07856840500000001,0.02209924533378871,0.020731719000000003,0.005831292418016743,,
153,APJLG0268,Mundlamuru_JLG,Prakasam,Andhra Pradesh,Rural,2548,9.52347505500001,9.52347505500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
154,APKL0021,Mydukur_KL,Kadapa,Andhra Pradesh,Rural,1486,8.5188573,8.5188573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
155,APKL0090,Nallajerla_KL,East Godavari,Andhra Pradesh,Rural,908,6.3567285,6.3567285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
156,APKL0091,Nandyal_KL,Nandyal,Andhra Pradesh,Urban,723,5.9468709,5.9468709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
157,APKL0072,Narayanapuram_KL,Eluru,Andhra Pradesh,Rural,1324,6.6144227,6.6144227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
158,APKL0094,Narsipatnam_KL,Anakapalle,Andhra Pradesh,Rural,1012,3.9477353,3.9477353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
159,APJLG0262,Nidadavolu_JLG,East Godavari,Andhra Pradesh,Rural,3773,9.04602286599991,9.01466240899991,15,0,0,0.031360457,0.013323083999999999,0.008962147,0.006176867,0,0,0.002898359,0,0,0.031360457,0.003466767381041054,0.002898359,0.00032040146735574574,,
160,APMP0142,Palakollu_LH,West Godavari,Andhra Pradesh,Rural,309,3.769436247,3.621168503,7,0,0,0.14826774399999998,0.015047221,0,0.0056795940000000005,0.004755304,0.122785625,0,0,0,0.14826774399999998,0.0393341959604709,0.127540929,0.03383554479837844,,
161,APJLG0292,Palamaner_JLG,Chittoor,Andhra Pradesh,Rural,1880,8.850983554000031,8.850983554000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
162,APKL0017,Palamaner_KL,Chittoor,Andhra Pradesh,Rural,829,4.0853705,4.0853705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
163,KAMP0139,Pavagada_LH,Tumkur,Karnataka,Rural,262,2.605035607,2.584834185,3,0,0,0.020201422,0.008513183,0,0.006984405999999999,0,0.004703833,0,0,0,0.020201422,0.007754758493786684,0.004703833,0.0018056693687258302,,
164,APKL0047,Piler_KL,Annamayya,Andhra Pradesh,Rural,656,3.4370628,3.4370628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
165,APKL0005,Prathipadu(EG)_KL,Kakinada,Andhra Pradesh,Rural,698,4.1619581,4.1619581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
166,APJLG0263,Prathipadu-EG_JLG,Kakinada,Andhra Pradesh,Rural,2840,11.347968036,11.347968036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
167,APJLG0239,Rajanagaram_JLG,East Godavari,Andhra Pradesh,Rural,1810,5.05097183,5.05097183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
168,APMP0164,Rayadurgam_LH,Anantapur,Andhra Pradesh,Rural,218,2.465901744,2.45778107,1,0,0,0.008120674000000001,0,0,0,0.008120674000000001,0,0,0,0,0.008120674000000001,0.0032931863646875306,0.008120674000000001,0.0032931863646875306,,
169,APMP0159,Repalle_LH,Bapatla,Andhra Pradesh,Rural,359,4.339608861,4.339608861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
170,APKL0214,Sompeta,Srikakulam,Andhra Pradesh,Rural,655,4.6956681,4.6956681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
171,APKL0066,Tagarapuvalasa_KL,Visakhapatnam,Andhra Pradesh,Rural,1242,6.1351858,6.1351858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
172,APKL0220,Tanuku_KL,West Godavari,Andhra Pradesh,Rural,768,4.518388,4.518388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
173,APKL0191,Tekkali_KL,Srikakulam,Andhra Pradesh,Rural,476,3.3790238,3.3790238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
174,APJLG0267,Tetagunta_JLG,Kakinada,Andhra Pradesh,Rural,2477,10.6250170919999,10.6250170919999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
175,APKL0206,Uravakonda_KL,Anantapur,Andhra Pradesh,Rural,1717,10.8707766,10.8707766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
176,TNKL0062,Vellore_KL,Vellore,Tamil Nadu,Urban,616,3.4745761,3.4745761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
177,APMP0100,Nandyal_LH,Nandyal,Andhra Pradesh,Rural,159,2.0332866199999997,2.0332866199999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
178,APMP0230,Ongole_LH,Prakasam,Andhra Pradesh,Urban,266,2.943556524,2.943556524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
179,APJLG0266,P.Gannavaram_JLG,Ambedkar konaseem,Andhra Pradesh,Rural,1814,8.161389369999979,8.161389369999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
180,APMP0126,Palamaner_LH,Chittoor,Andhra Pradesh,Rural,558,3.7269652079999998,3.515595173,32,0,0,0.21137003499999998,0.060770535,0.058437118999999996,0.063638165,0.017127177,0.011397039,0,0,0,0.21137003499999998,0.05671371295505799,0.028524215999999998,0.007653469889864343,,
181,APKL0049,Parvathipuram_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1305,6.8219506,6.8219506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
182,APKL0067,Patnam Bazar_KL,Guntur,Andhra Pradesh,Urban,743,6.1876064,6.1876064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
183,APMP0234,Patnam Bazar_LH,Guntur,Andhra Pradesh,Urban,167,1.58915234,1.58915234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
184,APJLG0243,Pedana_JLG,Krishna,Andhra Pradesh,Rural,2677,10.911762765,10.875095731,12,0,0,0.036667034,0.005955276,0.008437195,0.00290099,0.0062686650000000005,0.013104908,0,0,0,0.036667034,0.0033603217729046733,0.019373573,0.0017754760085273904,,
185,APJLG0194,Penugonda_JLG,West Godavari,Andhra Pradesh,Rural,2391,9.332040005,9.332040005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
186,APKL0055,Prathipadu_KL,Guntur,Andhra Pradesh,Rural,310,1.6469795,1.6469795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
187,APJLG0294,Punganur_JLG,Chittoor,Andhra Pradesh,Rural,1889,9.20413622000002,9.20413622000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
188,APKL0093,Rajanagaram_KL,East Godavari,Andhra Pradesh,Rural,1052,4.5500215,4.5500215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
189,APKL0108,Ranasthalam_KL,Srikakulam,Andhra Pradesh,Rural,753,4.0247656,4.0247656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
190,APMP0140,Ravulapalem_LH,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,199,3.684452878,3.684452878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
191,APJLG0270,Repalle_JLG,Bapatla,Andhra Pradesh,Rural,2570,8.77865411299998,8.72620823799998,15,0,0,0.052445875,0.024383717000000003,0.004114911,0.016123357,0.00782389,0,0,0,0,0.052445875,0.00597425007579862,0.00782389,0.0008912402629480405,,
192,APKL0036,Repalle_KL,Bapatla,Andhra Pradesh,Rural,1332,5.4601322,5.4601322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
193,APJLG0245,Sattenapalli_JLG,Palnadu,Andhra Pradesh,Rural,3239,11.7428142859999,11.7215297009999,7,0,0,0.021284584999999998,0.014880827,0.0034114239999999997,0.002992334,0,0,0,0,0,0.021284584999999998,0.001812562515390885,0,0,,
194,TSKL0075,Serilingampally_KL,Rangareddi,Telangana,Rural,656,6.836896901,6.806136400000001,1,0,0,0.030760501000000003,0,0,0,0.030760501000000003,0,0,0,0,0.030760501000000003,0.0044991904142215175,0.030760501000000003,0.0044991904142215175,,Add this to Ser Lingampally Gold Loans
195,APKL0116,Singarayakonda_KL,Prakasam,Andhra Pradesh,Rural,894,3.6065179,3.6065179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
196,APKL0087,Srungavarapukota_KL,Vizianagaram,Andhra Pradesh,Rural,793,4.1884493,4.1884493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
197,APMP0150,Tadepalligudem_LH,West Godavari,Andhra Pradesh,Rural,226,2.589920787,2.543415369,3,0,0,0.046505418,0.029508411,0,0.008499243,0,0.008497764,0,0,0,0.046505418,0.017956309024365538,0.008497764,0.0032810903108134322,,
198,TNMP0166,Vellore_LH,Vellore,Tamil Nadu,Urban,133,1.045334032,1.014023632,5,0,0,0.0313104,0.0051463080000000005,0.010574598,0,0,0,0.015589494,0,0,0.0313104,0.029952531001114488,0.015589494,0.01491340903746641,,
199,TSJLG0279,Vemsoor_JLG,Khammam,Telangana,Rural,1516,6.73627271700002,6.73627271700002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
200,APKL0015,Venkatagirikota_KL,Chittoor,Andhra Pradesh,Rural,822,5.2279145,5.2279145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
201,APKL0144,Vinukonda-2_KL,Palnadu,Andhra Pradesh,Rural,1289,7.8273036,7.8273036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
202,APJLG0236,Vissannapeta_JLG,NTR,Andhra Pradesh,Rural,2541,9.398941873999991,9.322217621999991,20,0,0,0.076724252,0.048012215000000004,0.028712037,0,0,0,0,0,0,0.076724252,0.008163073357463779,0,0,,
203,TSJLG0222,Wyra_JLG,Khammam,Telangana,Rural,3100,10.288663516,10.288663516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
204,APKL0189,Yemmiganur_KL,Kurnool,Andhra Pradesh,Rural,759,5.5089751,5.5089751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
205,APJLG0298,Kuppam_JLG,Chittoor,Andhra Pradesh,Rural,906,4.504596989,4.504596989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
206,APKL0112,Macherla_KL,Palnadu,Andhra Pradesh,Rural,712,2.9934658,2.9934658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
207,APKL0133,Madhurawada_KL,Visakhapatnam,Andhra Pradesh,rural,488,2.3023439,2.3023439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
208,APJLG0332,Martur_JLG,Bapatla,Andhra Pradesh,Rural,1479,5.98188393399999,5.98188393399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
209,APKL0092,Medarametla_KL,Bapatla,Andhra Pradesh,Rural,856,3.4513658,3.4513658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
210,APJLG0187,Mudinepalli_JLG,Eluru,Andhra Pradesh,Rural,3029,10.513837234,10.493771019,7,0,0,0.020066215,0.010210387,0.009855828,0,0,0,0,0,0,0.020066215,0.0019085529434590444,0,0,,
211,APKL0035,Mummadivaram_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,1344,7.8361775,7.8361775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
212,APKL0188,Narasannapeta_KL,Srikakulam,Andhra Pradesh,Urban,278,1.92101,1.92101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
213,TSJLG0302,Nereducherla_JLG,Suryapet,Telangana,Rural,954,3.6724951380000004,3.6609343630000004,4,0,0,0.011560775,0.0025875159999999998,0,0.002918544,0.0060547150000000004,0,0,0,0,0.011560775,0.003147934732541503,0.0060547150000000004,0.0016486652187366353,,
214,APMP0148,Nidadavolu_LH,East Godavari,Andhra Pradesh,Rural,368,5.242188087,5.242188087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
215,APKL0217,Palakollu_KL,West Godavari,Andhra Pradesh,Rural,1103,6.4077336,6.4077336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
216,APKL0052,Palakonda_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1078,9.5452708,9.5452708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
217,APKL0077,Pamuru_KL,Prakasam,Andhra Pradesh,Rural,768,5.031952,5.031952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
218,APJLG0325,Peddapuram_JLG,East Godavari,Andhra Pradesh,Rural,1680,6.24313299399999,6.24313299399999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
219,APKL0008,Punganur_KL,Chittoor,Andhra Pradesh,Rural,1643,8.4525355,8.4525355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
220,APKL0030,Rajahmundry_KL,East Godavari,Andhra Pradesh,Urban,913,5.4128066,5.4128066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
221,APKL0014,Rajam_KL,Vizianagaram,Andhra Pradesh,Rural,663,3.2846473,3.2846473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
222,APKL0114,Ravulapalem_KL,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rural,918,4.4786364,4.4786364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
223,APKL0058,Salur_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,1242,5.9808954,5.9808954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
224,APMP0145,Samarlakota_LH,Kakinada,Andhra Pradesh,Rural,366,5.437566358,5.1110253629999995,20,0,0,0.326540995,0.11353406,0.098417822,0.018891187,0.054711226,0,0,0.0409867,0,0.326540995,0.06005278345147508,0.095697926,0.01759940379563456,,
225,APKL0132,Sujatha Nagar_KL,Visakhapatnam,Andhra Pradesh,Rural,471,2.7216679,2.7216679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
226,APKL0085,T Sundupalle_KL,Annamayya,Andhra Pradesh,Rural,1631,10.2193772609,10.2193772609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
227,APKL0029,Tadepalligudem_KL,West Godavari,Andhra Pradesh,Rural,1863,9.1385466,9.1385466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
228,APKL0064,Tadikonda_KL,Guntur,Andhra Pradesh,Rural,649,2.9971861,2.9971861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
229,APKL0181,Tadithota(Rajahmundry-2)_KL,East Godavari,Andhra Pradesh,Urban,901,7.2400066,7.2400066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
230,APKL0023,Tallapudi_KL,East Godavari,Andhra Pradesh,Rural,1897,7.1061935,7.1061935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
231,ORJLG0318,Tangi_JLG,Khordha ,Orissa,Rural,1251,6.2606565149999795,6.2606565149999795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
232,APKL0123,Tanguturu_KL,Prakasam,Andhra Pradesh,Rural,668,2.9517875,2.9517875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
233,APKL0069,Thullur_KL,Guntur,Andhra Pradesh,Rural,506,3.0573743,3.0573743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
234,APJLG0242,Undi_JLG,West Godavari,Andhra Pradesh,Rural,2669,11.054917312999999,11.051834079999999,1,0,0,0.0030832330000000003,0,0.0030832330000000003,0,0,0,0,0,0,0.0030832330000000003,0.0002789014981029556,0,0,,
235,APKL0012,Proddatur_KL,Kadapa,Andhra Pradesh,Rural,1604,9.2518531,9.2518531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
236,ORJLG0297,Purusottampur_JLG,Ganjam,Orissa,Rural,1617,7.782161808,7.782161808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
237,APJLG0295,Puthalapattu_JLG,Chittoor,Andhra Pradesh,Rural,1006,5.126332101,5.126332101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
238,APKL0009,Rayachoti_KL,Annamayya,Andhra Pradesh,Rural,1099,6.0583465,6.0583465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
239,APKL0173,Rayadurgam_KL,Anantapur,Andhra Pradesh,Rural,895,4.9805484,4.9805484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
240,APKL0103,Srikakulam_KL,Srikakulam,Andhra Pradesh,Urban,955,5.612691,5.612691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
241,APKL0233,Sullurpeta_KL,Tirupati,Andhra Pradesh,Rural,1141,8.1823962,8.1823962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
242,APKL0102,Tadipatri_KL,Anantapur,Andhra Pradesh,Rural,853,6.7642532,6.7642532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
243,APKL0038,Tenali_KL,Guntur,Andhra Pradesh,Rural,541,4.5750514,4.5750514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
244,APMP0162,Tenali_LH,Guntur,Andhra Pradesh,Rural,409,3.4653602409999995,3.4653602409999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
245,APKL0031,Tuni_KL,Kakinada,Andhra Pradesh,Rural,946,5.9283595,5.9283595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
246,APMP0151,Tuni_LH,Kakinada,Andhra Pradesh,Rural,337,5.36565505,5.343461514,3,0,0,0.022193536,0,0,0.016630622,0.0055629139999999995,0,0,0,0,0.022193536,0.004136221168373468,0.0055629139999999995,0.0010367632559607051,,
247,APKL0207,Vetapalem_KL,Bapatla,Andhra Pradesh,Rural,1463,6.3474812,6.3474812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
248,APKL0086,Vizianagaram_KL,Vizianagaram,Andhra Pradesh,Urban,609,3.9480512,3.9480512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
249,APJLG0186,Vuyyuru_JLG,Krishna,Andhra Pradesh,Rural,3877,12.714514404,12.714514404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
250,PUJLG0264,Yanam_JLG,Yanam,Pondicherry,Rural,2163,9.35466412,9.35466412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
251,APKL0212,Yelamanchili_KL,Visakhapatnam,Andhra Pradesh,Rural,558,3.330385,3.330385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
252,APKL0125,Yeleswaram_KL,Kakinada,Andhra Pradesh,Rural,1052,5.5029438,5.5029438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
253,APJLG0293,Venkatagirikota_JLG,Chittoor,Andhra Pradesh,Rural,938,4.781432698,4.781432698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
254,APKL0089,Vissannapeta_KL,NTR,Andhra Pradesh,Rural,951,4.1229418,4.1229418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
255,APJLG0197,Unguturu_JLG,Eluru,Andhra Pradesh,Rural,2079,7.407891389,7.407891389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
256,APKL0211,Veeraghattam_KL,Parvathipuram Manyam,Andhra Pradesh,Rural,385,2.1486741,2.1486741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
257,APJLG0195,Veeravasaram_JLG,West Godavari,Andhra Pradesh,Rural,2073,8.13590560899999,8.11599062999999,5,0,0,0.019914979000000003,0.012195732,0.003702439,0.004016808,0,0,0,0,0,0.019914979000000003,0.002447788845776422,0,0,,
258,APMP0163,Venkatagirikota_LH,Chittoor,Andhra Pradesh,Rural,359,4.334163283,4.321040432999999,2,0,0,0.01312285,0.006837447,0.006285403,0,0,0,0,0,0,0.01312285,0.003027770100741726,0,0,,
259,APKL0027,Vinukonda_KL,Palnadu,Andhra Pradesh,Rural,2181,13.5207612,13.5207612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
260,PUMP0149,Yanam_LH,Yanam,Pondicherry,Urban,356,4.847851007,4.783789879,4,0,0,0.064061128,0.019016361,0,0.038242459,0,0.006802308,0,0,0,0.064061128,0.013214335157474858,0.006802308,0.0014031594597643127,,
261,TSKL0310,Madhira_KL,Khammam,Telangana,Rural,338,3.0601516,3.0601516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
262,TSKL0311,Maripeda_KL,Mahabubabad,Telangana,Rural,365,2.7669128,2.7669128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
263,TSKL0306,Wyra_KL,Khammam,Telangana,Rural,415,2.8287599,2.8287599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
264,TSKL0307,Suryapet_KL,Nalgonda,Telangana,Urban,327,2.6392915,2.6392915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
265,APJLG0331,Perecherla_JLG,Guntur,Andhra Pradesh,Rural,1174,5.102535718,5.098894428,1,0,0,0.00364129,0,0,0,0,0.00364129,0,0,0,0.00364129,0.000713623617989537,0.00364129,0.000713623617989537,,
266,TSKL0308,Sathupalli_KL,Khammam,Telangana,Rural,592,4.8602751,4.8602751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
267,APJLG0352,Chirala_JLG,Bapatla,Andhra Pradesh,Rural,1263,4.759845261,4.759845261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
268,APJLG0326,Denduluru_JLG,West Godavari,Andhra Pradesh,Rural,1576,6.59355480199999,6.59355480199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
269,APJLG0322,Devarapalli_JLG,West Godavari,Andhra Pradesh,Rural,1549,5.92911638,5.92911638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
270,TSJLG0328,Enkuru_JLG,Khammam,Telangana,Rural,1264,5.57855889100001,5.57855889100001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
271,TSKL0299,Khammam_KL,Khammam,Telangana,Urban,373,3.881228,3.881228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
272,APJLG0324,Nallajerla_JLG,East Godavari,Andhra Pradesh,Rural,1490,6.1698336939999905,6.1698336939999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
273,APJLG0355,Rompicherla_JLG,Palnadu,Andhra Pradesh,Rural,291,1.407311682,1.407311682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
